Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	IRAK2 Mediated Activation Of TAK1 Complex Upon TLR7/8 Or 9 Stimulation R-HSA-975163	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Membrane Binding And Targetting Of GAG Proteins R-HSA-174490	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	HSP90AA1
Reactome_2022	Negative Regulation Of FLT3 R-HSA-9706369	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Generic Transcription Pathway R-HSA-212436	10/1190	7.375147e-02	1.195487e-01	0	0	1.762712e+00	4.595486e+00	YWHAE;NPM1;PSMB4;YWHAQ;UBC;YBX1;YWHAZ;PSMA7;COX6B1;HSPD1
Reactome_2022	Respiratory Electron Transport R-HSA-611105	2/90	7.468195e-02	1.207325e-01	0	0	4.594620e+00	1.192082e+01	NDUFS5;COX6B1
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	2/91	7.611922e-02	1.210655e-01	0	0	4.542765e+00	1.169969e+01	ACTR2;RHOA
Reactome_2022	Rap1 Signaling R-HSA-392517	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	YWHAZ
Reactome_2022	STING Mediated Induction Of Host Immune Responses R-HSA-1834941	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	XRCC6
Reactome_2022	Spry Regulation Of FGF Signaling R-HSA-1295596	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	NLRP3 Inflammasome R-HSA-844456	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	HSP90AB1
Reactome_2022	Translesion Synthesis By REV1 R-HSA-110312	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	VLDLR Internalisation And Degradation R-HSA-8866427	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	p75NTR Signals Via NF-kB R-HSA-193639	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	NRIF Signals Cell Death From Nucleus R-HSA-205043	1/16	7.709643e-02	1.210655e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	7.902008e-02	1.237639e-01	0	0	4.442476e+00	1.127524e+01	HSP90AA1;RHOA
Reactome_2022	Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964	1/17	8.171463e-02	1.266682e-01	0	0	1.255303e+01	3.143934e+01	UBC
Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	1/17	8.171463e-02	1.266682e-01	0	0	1.255303e+01	3.143934e+01	UBC
Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	1/17	8.171463e-02	1.266682e-01	0	0	1.255303e+01	3.143934e+01	UBC
Reactome_2022	KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	1/17	8.171463e-02	1.266682e-01	0	0	1.255303e+01	3.143934e+01	YWHAZ
Reactome_2022	Transcriptional Regulation By RUNX1 R-HSA-8878171	3/204	8.260556e-02	1.277209e-01	0	0	3.031082e+00	7.558543e+00	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of NF-kappa B Signaling R-HSA-9758274	1/18	8.630996e-02	1.331072e-01	0	0	1.181402e+01	2.894211e+01	UBC
Reactome_2022	RHO GTPases Activate ROCKs R-HSA-5627117	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	RHOA
Reactome_2022	RHO GTPases Activate CIT R-HSA-5625900	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	RHOA
Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	CALR
Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Translesion Synthesis By POLH R-HSA-110320	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Metabolism Of Cofactors R-HSA-8978934	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	HSP90AA1
Reactome_2022	Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	1/19	9.088251e-02	1.370054e-01	0	0	1.115713e+01	2.675688e+01	NPM1
Reactome_2022	Signaling By VEGF R-HSA-194138	2/102	9.248469e-02	1.390730e-01	0	0	4.040816e+00	9.620021e+00	HSP90AA1;RHOA
Reactome_2022	Regulation Of FZD By Ubiquitination R-HSA-4641263	1/20	9.543242e-02	1.422820e-01	0	0	1.056938e+01	2.483103e+01	UBC
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	1/20	9.543242e-02	1.422820e-01	0	0	1.056938e+01	2.483103e+01	RHOA
Reactome_2022	Signaling By Hippo R-HSA-2028269	1/20	9.543242e-02	1.422820e-01	0	0	1.056938e+01	2.483103e+01	YWHAE
Reactome_2022	Phase I - Functionalization Of Compounds R-HSA-211945	2/104	9.556255e-02	1.422820e-01	0	0	3.961184e+00	9.300759e+00	HSP90AB1;PTGES3
Reactome_2022	Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	YWHAE
Reactome_2022	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	HSP90AA1
Reactome_2022	ER Quality Control Compartment (ERQC) R-HSA-901032	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	UBC
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	NPM1
Reactome_2022	Inflammasomes R-HSA-622312	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	HSP90AB1
Reactome_2022	NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	UBC
Reactome_2022	Negative Regulation Of MET Activity R-HSA-6807004	1/21	9.995977e-02	1.463003e-01	0	0	1.004040e+01	2.312292e+01	UBC
Reactome_2022	Signal Transduction R-HSA-162582	17/2465	1.047122e-01	1.528849e-01	0	0	1.460174e+00	3.294941e+00	YWHAE;ACTR2;HSP90AA1;HSP90AB1;PTGES3;YBX1;YWHAZ;RHOA;PSMA7;FKBP1A;TUBA1B;PSMB4;YWHAQ;UBC;PFN1;HNRNPA1;EIF4B
Reactome_2022	Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200	2/112	1.081575e-01	1.575338e-01	0	0	3.671614e+00	8.166281e+00	NDUFS5;COX6B1
Reactome_2022	IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	1/23	1.089473e-01	1.583017e-01	0	0	9.126722e+00	2.023295e+01	UBC
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	1/24	1.134077e-01	1.628210e-01	0	0	8.729469e+00	1.900201e+01	UBC
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	1/24	1.134077e-01	1.628210e-01	0	0	8.729469e+00	1.900201e+01	YWHAE
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	1/24	1.134077e-01	1.628210e-01	0	0	8.729469e+00	1.900201e+01	RHOA
Reactome_2022	Signaling By ERBB2 KD Mutants R-HSA-9664565	1/24	1.134077e-01	1.628210e-01	0	0	8.729469e+00	1.900201e+01	HSP90AA1
Reactome_2022	Glycogen Metabolism R-HSA-8982491	1/24	1.134077e-01	1.628210e-01	0	0	8.729469e+00	1.900201e+01	UBC
Reactome_2022	Neddylation R-HSA-8951664	3/237	1.157815e-01	1.658342e-01	0	0	2.599260e+00	5.604137e+00	PSMB4;UBC;PSMA7
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1/25	1.178460e-01	1.664195e-01	0	0	8.365320e+00	1.788821e+01	HSP90AB1
Reactome_2022	Deadenylation Of mRNA R-HSA-429947	1/25	1.178460e-01	1.664195e-01	0	0	8.365320e+00	1.788821e+01	EIF4B
Reactome_2022	Signaling By ERBB2 In Cancer R-HSA-1227990	1/25	1.178460e-01	1.664195e-01	0	0	8.365320e+00	1.788821e+01	HSP90AA1
Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/25	1.178460e-01	1.664195e-01	0	0	8.365320e+00	1.788821e+01	RHOA
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	1/25	1.178460e-01	1.664195e-01	0	0	8.365320e+00	1.788821e+01	UBC
Reactome_2022	Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	1/25	1.178460e-01	1.664195e-01	0	0	8.365320e+00	1.788821e+01	UBC
Reactome_2022	RHO GTPases Activate Formins R-HSA-5663220	2/119	1.195189e-01	1.683876e-01	0	0	3.450724e+00	7.330307e+00	PFN1;RHOA
Reactome_2022	APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409	1/26	1.222622e-01	1.710537e-01	0	0	8.030303e+00	1.687638e+01	UBC
Reactome_2022	Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	1/26	1.222622e-01	1.710537e-01	0	0	8.030303e+00	1.687638e+01	UBC
Reactome_2022	FGFR2 Alternative Splicing R-HSA-6803529	1/26	1.222622e-01	1.710537e-01	0	0	8.030303e+00	1.687638e+01	HNRNPA1
Reactome_2022	ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	1/27	1.266566e-01	1.759769e-01	0	0	7.721057e+00	1.595383e+01	ATF4
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	1/27	1.266566e-01	1.759769e-01	0	0	7.721057e+00	1.595383e+01	UBC
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	1/27	1.266566e-01	1.759769e-01	0	0	7.721057e+00	1.595383e+01	HSP90AA1
Reactome_2022	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	1/29	1.353802e-01	1.863796e-01	0	0	7.168831e+00	1.433528e+01	HSP90AA1
Reactome_2022	Processing Of Capped Intronless Pre-mRNA R-HSA-75067	1/29	1.353802e-01	1.863796e-01	0	0	7.168831e+00	1.433528e+01	SNRPB
Reactome_2022	Cristae Formation R-HSA-8949613	1/29	1.353802e-01	1.863796e-01	0	0	7.168831e+00	1.433528e+01	HSPA9
Reactome_2022	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	1/29	1.353802e-01	1.863796e-01	0	0	7.168831e+00	1.433528e+01	UBC
Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/30	1.397096e-01	1.905992e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Signaling By CSF3 (G-CSF) R-HSA-9674555	1/30	1.397096e-01	1.905992e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	1/30	1.397096e-01	1.905992e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	1/30	1.397096e-01	1.905992e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Signaling By Nuclear Receptors R-HSA-9006931	3/260	1.414116e-01	1.924858e-01	0	0	2.363873e+00	4.623927e+00	HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Pyruvate Metabolism R-HSA-70268	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	BSG
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	EGFR Downregulation R-HSA-182971	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Late Endosomal Microautophagy R-HSA-9615710	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Metalloprotease DUBs R-HSA-5689901	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Negative Regulation Of FGFR4 Signaling R-HSA-5654733	1/31	1.440175e-01	1.929834e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	2/134	1.447723e-01	1.935647e-01	0	0	3.056277e+00	5.906541e+00	BSG;PPIA
Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599	2/136	1.482203e-01	1.961126e-01	0	0	3.010356e+00	5.746937e+00	UBC;PPIA
Reactome_2022	Signaling By NOTCH2 R-HSA-1980145	1/32	1.483040e-01	1.961126e-01	0	0	6.474096e+00	1.235575e+01	UBC
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	1/32	1.483040e-01	1.961126e-01	0	0	6.474096e+00	1.235575e+01	RHOA
Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	1/32	1.483040e-01	1.961126e-01	0	0	6.474096e+00	1.235575e+01	RHOA
Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	1/32	1.483040e-01	1.961126e-01	0	0	6.474096e+00	1.235575e+01	UBC
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	3/268	1.507423e-01	1.989007e-01	0	0	2.291578e+00	4.336085e+00	PSMB4;UBC;PSMA7
Reactome_2022	Oncogene Induced Senescence R-HSA-2559585	1/33	1.525693e-01	1.999985e-01	0	0	6.271465e+00	1.179121e+01	UBC
Reactome_2022	Diseases Of Carbohydrate Metabolism R-HSA-5663084	1/33	1.525693e-01	1.999985e-01	0	0	6.271465e+00	1.179121e+01	UBC
Reactome_2022	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	1/33	1.525693e-01	1.999985e-01	0	0	6.271465e+00	1.179121e+01	UBC
Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001	3/271	1.542919e-01	2.018178e-01	0	0	2.265579e+00	4.234162e+00	PSMB4;UBC;PSMA7
Reactome_2022	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	1/34	1.568135e-01	2.042301e-01	0	0	6.081114e+00	1.126647e+01	UBC
Reactome_2022	Nuclear Import Of Rev Protein R-HSA-180746	1/34	1.568135e-01	2.042301e-01	0	0	6.081114e+00	1.126647e+01	NPM1
Reactome_2022	Clathrin-mediated Endocytosis R-HSA-8856828	2/142	1.586628e-01	2.061933e-01	0	0	2.880466e+00	5.302864e+00	ACTR2;UBC
Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	1/35	1.610366e-01	2.079337e-01	0	0	5.901961e+00	1.077771e+01	UBC
Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	1/35	1.610366e-01	2.079337e-01	0	0	5.901961e+00	1.077771e+01	UBC
Reactome_2022	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	1/35	1.610366e-01	2.079337e-01	0	0	5.901961e+00	1.077771e+01	UBC
Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996	3/277	1.614698e-01	2.080476e-01	0	0	2.215291e+00	4.039444e+00	PSMB4;UBC;PSMA7
Reactome_2022	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	1/36	1.652387e-01	2.115477e-01	0	0	5.733045e+00	1.032157e+01	ACTR2
Reactome_2022	RHOH GTPase Cycle R-HSA-9013407	1/36	1.652387e-01	2.115477e-01	0	0	5.733045e+00	1.032157e+01	TUBA1B
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	1/36	1.652387e-01	2.115477e-01	0	0	5.733045e+00	1.032157e+01	UBC
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	1/37	1.694201e-01	2.150743e-01	0	0	5.573513e+00	9.895070e+00	UBC
Reactome_2022	DNA Damage Recognition In GG-NER R-HSA-5696394	1/37	1.694201e-01	2.150743e-01	0	0	5.573513e+00	9.895070e+00	UBC
Reactome_2022	FLT3 Signaling R-HSA-9607240	1/37	1.694201e-01	2.150743e-01	0	0	5.573513e+00	9.895070e+00	UBC
Reactome_2022	Interactions Of Rev With Host Cellular Proteins R-HSA-177243	1/37	1.694201e-01	2.150743e-01	0	0	5.573513e+00	9.895070e+00	NPM1
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	2/149	1.710136e-01	2.166412e-01	0	0	2.742330e+00	4.842987e+00	XRCC6;UBC
Reactome_2022	Fanconi Anemia Pathway R-HSA-6783310	1/38	1.735807e-01	2.189731e-01	0	0	5.422604e+00	9.495593e+00	UBC
Reactome_2022	Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	1/38	1.735807e-01	2.189731e-01	0	0	5.422604e+00	9.495593e+00	SLC25A5
Reactome_2022	Signaling By FGFR3 R-HSA-5654741	1/39	1.777206e-01	2.232615e-01	0	0	5.279638e+00	9.120800e+00	UBC
Reactome_2022	Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	1/39	1.777206e-01	2.232615e-01	0	0	5.279638e+00	9.120800e+00	UBC
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	4/441	1.794599e-01	2.249778e-01	0	0	1.855740e+00	3.187797e+00	HSP90AA1;TUBA1B;HSP90AB1;RHOA
Reactome_2022	Membrane Trafficking R-HSA-199991	5/599	1.808629e-01	2.262663e-01	0	0	1.710615e+00	2.925179e+00	YWHAE;ACTR2;YWHAQ;UBC;YWHAZ
Reactome_2022	Signaling By FGFR4 R-HSA-5654743	1/40	1.818400e-01	2.270177e-01	0	0	5.144004e+00	8.768613e+00	UBC
Reactome_2022	Dual Incision In GG-NER R-HSA-5696400	1/41	1.859390e-01	2.311778e-01	0	0	5.015152e+00	8.437172e+00	UBC
Reactome_2022	Negative Regulation Of MAPK Pathway R-HSA-5675221	1/41	1.859390e-01	2.311778e-01	0	0	5.015152e+00	8.437172e+00	UBC
Reactome_2022	Formation Of Incision Complex In GG-NER R-HSA-5696395	1/42	1.900177e-01	2.352786e-01	0	0	4.892584e+00	8.124812e+00	UBC
Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	1.900177e-01	2.352786e-01	0	0	4.892584e+00	8.124812e+00	EEF2
Reactome_2022	Condensation Of Prophase Chromosomes R-HSA-2299718	1/43	1.940761e-01	2.388324e-01	0	0	4.775854e+00	7.830035e+00	SET
Reactome_2022	SUMOylation Of Transcription Cofactors R-HSA-3899300	1/43	1.940761e-01	2.388324e-01	0	0	4.775854e+00	7.830035e+00	NPM1
Reactome_2022	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	1/43	1.940761e-01	2.388324e-01	0	0	4.775854e+00	7.830035e+00	SLC25A5
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	3/306	1.974811e-01	2.418279e-01	0	0	2.000306e+00	3.244722e+00	PSMB4;UBC;PSMA7
Reactome_2022	Aspirin ADME R-HSA-9749641	1/44	1.981144e-01	2.418279e-01	0	0	4.664553e+00	7.551493e+00	BSG
Reactome_2022	TNF Signaling R-HSA-75893	1/44	1.981144e-01	2.418279e-01	0	0	4.664553e+00	7.551493e+00	UBC
Reactome_2022	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	1/44	1.981144e-01	2.418279e-01	0	0	4.664553e+00	7.551493e+00	YWHAZ
Reactome_2022	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	3/307	1.987573e-01	2.421225e-01	0	0	1.993625e+00	3.221041e+00	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of Complement Cascade R-HSA-977606	1/45	2.021327e-01	2.452435e-01	0	0	4.558310e+00	7.287968e+00	PSMA7
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/45	2.021327e-01	2.452435e-01	0	0	4.558310e+00	7.287968e+00	UBC
Reactome_2022	XBP1(S) Activates Chaperone Genes R-HSA-381038	1/46	2.061310e-01	2.495924e-01	0	0	4.456790e+00	7.038356e+00	HDGF
Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	1/47	2.101095e-01	2.538998e-01	0	0	4.359684e+00	6.801658e+00	UBC
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	3/318	2.129250e-01	2.567876e-01	0	0	1.922926e+00	2.974411e+00	PSMB4;UBC;PSMA7
Reactome_2022	DNA Damage Bypass R-HSA-73893	1/48	2.140682e-01	2.571378e-01	0	0	4.266710e+00	6.576964e+00	UBC
Reactome_2022	NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	1/48	2.140682e-01	2.571378e-01	0	0	4.266710e+00	6.576964e+00	UBC
Reactome_2022	RMTs Methylate Histone Arginines R-HSA-3214858	1/49	2.180074e-01	2.597993e-01	0	0	4.177609e+00	6.363445e+00	RPS2
Reactome_2022	Signaling By EGFR R-HSA-177929	1/49	2.180074e-01	2.597993e-01	0	0	4.177609e+00	6.363445e+00	UBC
Reactome_2022	Signaling By FGFR1 R-HSA-5654736	1/49	2.180074e-01	2.597993e-01	0	0	4.177609e+00	6.363445e+00	UBC
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	1/49	2.180074e-01	2.597993e-01	0	0	4.177609e+00	6.363445e+00	NPM1
Reactome_2022	Complex I Biogenesis R-HSA-6799198	1/51	2.258270e-01	2.680585e-01	0	0	4.010101e+00	5.966974e+00	NDUFS5
Reactome_2022	Nonhomologous End-Joining (NHEJ) R-HSA-5693571	1/51	2.258270e-01	2.680585e-01	0	0	4.010101e+00	5.966974e+00	XRCC6
Reactome_2022	Formation Of TC-NER Pre-Incision Complex R-HSA-6781823	1/52	2.297078e-01	2.715957e-01	0	0	3.931274e+00	5.782696e+00	UBC
Reactome_2022	Metabolism Of Non-Coding RNA R-HSA-194441	1/52	2.297078e-01	2.715957e-01	0	0	3.931274e+00	5.782696e+00	SNRPB
Reactome_2022	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	1/53	2.335693e-01	2.750826e-01	0	0	3.855478e+00	5.606931e+00	HSP90AB1
Reactome_2022	Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	1/53	2.335693e-01	2.750826e-01	0	0	3.855478e+00	5.606931e+00	NPM1
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	4/496	2.364505e-01	2.779330e-01	0	0	1.643631e+00	2.370144e+00	HSP90AA1;UBC;HNRNPA1;RHOA
Reactome_2022	Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	1/54	2.374116e-01	2.785198e-01	0	0	3.782542e+00	5.439144e+00	BSG
Reactome_2022	Complement Cascade R-HSA-166658	1/55	2.412349e-01	2.819082e-01	0	0	3.712308e+00	5.278844e+00	PSMA7
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	1/55	2.412349e-01	2.819082e-01	0	0	3.712308e+00	5.278844e+00	NPM1
Reactome_2022	Deadenylation-dependent mRNA Decay R-HSA-429914	1/56	2.450391e-01	2.852483e-01	0	0	3.644628e+00	5.125576e+00	EIF4B
Reactome_2022	E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654	1/56	2.450391e-01	2.852483e-01	0	0	3.644628e+00	5.125576e+00	UBC
Reactome_2022	Cytoprotection By HMOX1 R-HSA-9707564	1/57	2.488245e-01	2.885408e-01	0	0	3.579365e+00	4.978923e+00	COX6B1
Reactome_2022	Signaling By ERBB4 R-HSA-1236394	1/57	2.488245e-01	2.885408e-01	0	0	3.579365e+00	4.978923e+00	UBC
Reactome_2022	Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	1/58	2.525911e-01	2.917863e-01	0	0	3.516392e+00	4.838496e+00	UBC
Reactome_2022	mRNA 3-End Processing R-HSA-72187	1/58	2.525911e-01	2.917863e-01	0	0	3.516392e+00	4.838496e+00	SRSF1
Reactome_2022	Arachidonic Acid Metabolism R-HSA-2142753	1/59	2.563391e-01	2.949856e-01	0	0	3.455590e+00	4.703937e+00	PTGES3
Reactome_2022	Iron Uptake And Transport R-HSA-917937	1/59	2.563391e-01	2.949856e-01	0	0	3.455590e+00	4.703937e+00	UBC
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	1/60	2.600684e-01	2.981392e-01	0	0	3.396850e+00	4.574914e+00	UBC
Reactome_2022	FCGR3A-mediated Phagocytosis R-HSA-9664422	1/60	2.600684e-01	2.981392e-01	0	0	3.396850e+00	4.574914e+00	ACTR2
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	1/61	2.637791e-01	3.018194e-01	0	0	3.340067e+00	4.451118e+00	UBC
Reactome_2022	MAP Kinase Activation R-HSA-450294	1/62	2.674715e-01	3.054646e-01	0	0	3.285147e+00	4.332262e+00	UBC
Reactome_2022	Peroxisomal Protein Import R-HSA-9033241	1/63	2.711455e-01	3.084920e-01	0	0	3.231997e+00	4.218078e+00	UBC
Reactome_2022	Signaling By MET R-HSA-6806834	1/63	2.711455e-01	3.084920e-01	0	0	3.231997e+00	4.218078e+00	UBC
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	1/64	2.748013e-01	3.120625e-01	0	0	3.180536e+00	4.108320e+00	UBC
Reactome_2022	Transport Of Small Molecules R-HSA-382551	5/706	2.783475e-01	3.150069e-01	0	0	1.441475e+00	1.843480e+00	PSMB4;BSG;UBC;SLC25A5;PSMA7
Reactome_2022	Dual Incision In TC-NER R-HSA-6782135	1/65	2.784389e-01	3.150069e-01	0	0	3.130682e+00	4.002754e+00	UBC
