Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	2/121	1.228182e-01	1.903361e-01	0	0	3.392386e+00	7.114002e+00	HSP90AA1;HSP90AB1
Reactome_2022	ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	1/27	1.266566e-01	1.947551e-01	0	0	7.721057e+00	1.595383e+01	ATF4
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	1/27	1.266566e-01	1.947551e-01	0	0	7.721057e+00	1.595383e+01	UBC
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	1/27	1.266566e-01	1.947551e-01	0	0	7.721057e+00	1.595383e+01	HSP90AA1
Reactome_2022	DNA Replication Pre-Initiation R-HSA-69002	2/127	1.328465e-01	2.037439e-01	0	0	3.228571e+00	6.517068e+00	UBC;PSMA7
Reactome_2022	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	1/29	1.353802e-01	2.055002e-01	0	0	7.168831e+00	1.433528e+01	HSP90AA1
Reactome_2022	Processing Of Capped Intronless Pre-mRNA R-HSA-75067	1/29	1.353802e-01	2.055002e-01	0	0	7.168831e+00	1.433528e+01	SNRPB
Reactome_2022	Cristae Formation R-HSA-8949613	1/29	1.353802e-01	2.055002e-01	0	0	7.168831e+00	1.433528e+01	HSPA9
Reactome_2022	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	1/29	1.353802e-01	2.055002e-01	0	0	7.168831e+00	1.433528e+01	UBC
Reactome_2022	G1/S Transition R-HSA-69206	2/129	1.362302e-01	2.062616e-01	0	0	3.177406e+00	6.333870e+00	UBC;PSMA7
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	2/130	1.379294e-01	2.083015e-01	0	0	3.152423e+00	6.244994e+00	UBC;PSMA7
Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/30	1.397096e-01	2.088587e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Signaling By CSF3 (G-CSF) R-HSA-9674555	1/30	1.397096e-01	2.088587e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	1/30	1.397096e-01	2.088587e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	1/30	1.397096e-01	2.088587e-01	0	0	6.921282e+00	1.362239e+01	UBC
Reactome_2022	Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Pyruvate Metabolism R-HSA-70268	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	BSG
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	EGFR Downregulation R-HSA-182971	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Late Endosomal Microautophagy R-HSA-9615710	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Metalloprotease DUBs R-HSA-5689901	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Negative Regulation Of FGFR4 Signaling R-HSA-5654733	1/31	1.440175e-01	2.115592e-01	0	0	6.690236e+00	1.296448e+01	UBC
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	2/134	1.447723e-01	2.121415e-01	0	0	3.056277e+00	5.906541e+00	BSG;PPIA
Reactome_2022	Signaling By Hedgehog R-HSA-5358351	2/135	1.464941e-01	2.136155e-01	0	0	3.033144e+00	5.825972e+00	UBC;PSMA7
Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599	2/136	1.482203e-01	2.136155e-01	0	0	3.010356e+00	5.746937e+00	UBC;PPIA
Reactome_2022	Signaling By NOTCH2 R-HSA-1980145	1/32	1.483040e-01	2.136155e-01	0	0	6.474096e+00	1.235575e+01	UBC
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	1/32	1.483040e-01	2.136155e-01	0	0	6.474096e+00	1.235575e+01	RHOA
Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	1/32	1.483040e-01	2.136155e-01	0	0	6.474096e+00	1.235575e+01	RHOA
Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	1/32	1.483040e-01	2.136155e-01	0	0	6.474096e+00	1.235575e+01	UBC
Reactome_2022	Gluconeogenesis R-HSA-70263	1/32	1.483040e-01	2.136155e-01	0	0	6.474096e+00	1.235575e+01	ENO1
Reactome_2022	Oncogene Induced Senescence R-HSA-2559585	1/33	1.525693e-01	2.181668e-01	0	0	6.271465e+00	1.179121e+01	UBC
Reactome_2022	Diseases Of Carbohydrate Metabolism R-HSA-5663084	1/33	1.525693e-01	2.181668e-01	0	0	6.271465e+00	1.179121e+01	UBC
Reactome_2022	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	1/33	1.525693e-01	2.181668e-01	0	0	6.271465e+00	1.179121e+01	UBC
Reactome_2022	PTEN Regulation R-HSA-6807070	2/139	1.534238e-01	2.183338e-01	0	0	2.943989e+00	5.518659e+00	UBC;PSMA7
Reactome_2022	Death Receptor Signaling R-HSA-73887	2/139	1.534238e-01	2.183338e-01	0	0	2.943989e+00	5.518659e+00	UBC;RHOA
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	3/271	1.542919e-01	2.190427e-01	0	0	2.265579e+00	4.234162e+00	RPS27;UBC;PSMA7
Reactome_2022	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	1/34	1.568135e-01	2.211721e-01	0	0	6.081114e+00	1.126647e+01	UBC
Reactome_2022	Nuclear Import Of Rev Protein R-HSA-180746	1/34	1.568135e-01	2.211721e-01	0	0	6.081114e+00	1.126647e+01	NPM1
Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	2/141	1.569126e-01	2.211721e-01	0	0	2.901336e+00	5.373466e+00	UBC;PSMA7
Reactome_2022	Clathrin-mediated Endocytosis R-HSA-8856828	2/142	1.586628e-01	2.231078e-01	0	0	2.880466e+00	5.302864e+00	ACTR2;UBC
Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	1/35	1.610366e-01	2.248435e-01	0	0	5.901961e+00	1.077771e+01	UBC
Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	1/35	1.610366e-01	2.248435e-01	0	0	5.901961e+00	1.077771e+01	UBC
Reactome_2022	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	1/35	1.610366e-01	2.248435e-01	0	0	5.901961e+00	1.077771e+01	UBC
Reactome_2022	Hemostasis R-HSA-109582	5/576	1.618638e-01	2.254667e-01	0	0	1.781639e+00	3.244365e+00	HSPA5;BSG;PFN1;PPIA;RHOA
Reactome_2022	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	1/36	1.652387e-01	2.290898e-01	0	0	5.733045e+00	1.032157e+01	ACTR2
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	1/36	1.652387e-01	2.290898e-01	0	0	5.733045e+00	1.032157e+01	UBC
Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	2/147	1.674678e-01	2.310983e-01	0	0	2.780436e+00	4.968540e+00	UBC;PSMA7
Reactome_2022	G2/M Checkpoints R-HSA-69481	2/148	1.692391e-01	2.310983e-01	0	0	2.761252e+00	4.905207e+00	UBC;PSMA7
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	1/37	1.694201e-01	2.310983e-01	0	0	5.573513e+00	9.895070e+00	UBC
Reactome_2022	DNA Damage Recognition In GG-NER R-HSA-5696394	1/37	1.694201e-01	2.310983e-01	0	0	5.573513e+00	9.895070e+00	UBC
Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	1/37	1.694201e-01	2.310983e-01	0	0	5.573513e+00	9.895070e+00	DDX5
Reactome_2022	FLT3 Signaling R-HSA-9607240	1/37	1.694201e-01	2.310983e-01	0	0	5.573513e+00	9.895070e+00	UBC
Reactome_2022	Interactions Of Rev With Host Cellular Proteins R-HSA-177243	1/37	1.694201e-01	2.310983e-01	0	0	5.573513e+00	9.895070e+00	NPM1
Reactome_2022	HIV Life Cycle R-HSA-162587	2/149	1.710136e-01	2.324492e-01	0	0	2.742330e+00	4.842987e+00	UBC;PPIA
Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	3/285	1.711957e-01	2.324492e-01	0	0	2.151568e+00	3.797406e+00	PKM;UBC;ENO1
Reactome_2022	Fanconi Anemia Pathway R-HSA-6783310	1/38	1.735807e-01	2.346113e-01	0	0	5.422604e+00	9.495593e+00	UBC
Reactome_2022	Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	1/38	1.735807e-01	2.346113e-01	0	0	5.422604e+00	9.495593e+00	SLC25A5
Reactome_2022	Interleukin-1 Family Signaling R-HSA-446652	2/152	1.763559e-01	2.378194e-01	0	0	2.687075e+00	4.662749e+00	UBC;PSMA7
Reactome_2022	Signaling By FGFR3 R-HSA-5654741	1/39	1.777206e-01	2.385728e-01	0	0	5.279638e+00	9.120800e+00	UBC
Reactome_2022	Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	1/39	1.777206e-01	2.385728e-01	0	0	5.279638e+00	9.120800e+00	UBC
Reactome_2022	DNA Replication R-HSA-69306	2/155	1.817248e-01	2.430007e-01	0	0	2.633987e+00	4.491638e+00	UBC;PSMA7
Reactome_2022	Signaling By FGFR4 R-HSA-5654743	1/40	1.818400e-01	2.430007e-01	0	0	5.144004e+00	8.768613e+00	UBC
Reactome_2022	Dual Incision In GG-NER R-HSA-5696400	1/41	1.859390e-01	2.473616e-01	0	0	5.015152e+00	8.437172e+00	UBC
Reactome_2022	Negative Regulation Of MAPK Pathway R-HSA-5675221	1/41	1.859390e-01	2.473616e-01	0	0	5.015152e+00	8.437172e+00	UBC
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	10/1449	1.873991e-01	2.487450e-01	0	0	1.425450e+00	2.386937e+00	COX8A;HSP90AA1;NPM1;UBC;YBX1;COX6A1;PSMA7;SNRPB;COX6B1;HSPD1
Reactome_2022	RHOF GTPase Cycle R-HSA-9035034	1/42	1.900177e-01	2.499788e-01	0	0	4.892584e+00	8.124812e+00	RAB7A
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	1/42	1.900177e-01	2.499788e-01	0	0	4.892584e+00	8.124812e+00	UBC
Reactome_2022	Formation Of Incision Complex In GG-NER R-HSA-5696395	1/42	1.900177e-01	2.499788e-01	0	0	4.892584e+00	8.124812e+00	UBC
Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	1.900177e-01	2.499788e-01	0	0	4.892584e+00	8.124812e+00	EEF2
Reactome_2022	S Phase R-HSA-69242	2/161	1.925342e-01	2.527279e-01	0	0	2.533821e+00	4.174423e+00	UBC;PSMA7
Reactome_2022	Condensation Of Prophase Chromosomes R-HSA-2299718	1/43	1.940761e-01	2.536271e-01	0	0	4.775854e+00	7.830035e+00	SET
Reactome_2022	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	1/43	1.940761e-01	2.536271e-01	0	0	4.775854e+00	7.830035e+00	SLC25A5
Reactome_2022	Aspirin ADME R-HSA-9749641	1/44	1.981144e-01	2.572012e-01	0	0	4.664553e+00	7.551493e+00	BSG
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	1/44	1.981144e-01	2.572012e-01	0	0	4.664553e+00	7.551493e+00	UBC
Reactome_2022	TNF Signaling R-HSA-75893	1/44	1.981144e-01	2.572012e-01	0	0	4.664553e+00	7.551493e+00	UBC
Reactome_2022	Regulation Of Complement Cascade R-HSA-977606	1/45	2.021327e-01	2.607027e-01	0	0	4.558310e+00	7.287968e+00	PSMA7
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/45	2.021327e-01	2.607027e-01	0	0	4.558310e+00	7.287968e+00	UBC
Reactome_2022	TBC/RABGAPs R-HSA-8854214	1/45	2.021327e-01	2.607027e-01	0	0	4.558310e+00	7.287968e+00	RAB7A
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	9/1312	2.091265e-01	2.691367e-01	0	0	1.411561e+00	2.208833e+00	COX8A;NPM1;UBC;YBX1;COX6A1;PSMA7;SNRPB;COX6B1;HSPD1
Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	1/47	2.101095e-01	2.692312e-01	0	0	4.359684e+00	6.801658e+00	UBC
Reactome_2022	SUMOylation Of RNA Binding Proteins R-HSA-4570464	1/47	2.101095e-01	2.692312e-01	0	0	4.359684e+00	6.801658e+00	HNRNPK
Reactome_2022	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	1/48	2.140682e-01	2.719494e-01	0	0	4.266710e+00	6.576964e+00	PSMA7
Reactome_2022	DNA Damage Bypass R-HSA-73893	1/48	2.140682e-01	2.719494e-01	0	0	4.266710e+00	6.576964e+00	UBC
Reactome_2022	IRE1alpha Activates Chaperones R-HSA-381070	1/48	2.140682e-01	2.719494e-01	0	0	4.266710e+00	6.576964e+00	HSPA5
Reactome_2022	NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	1/48	2.140682e-01	2.719494e-01	0	0	4.266710e+00	6.576964e+00	UBC
Reactome_2022	RMTs Methylate Histone Arginines R-HSA-3214858	1/49	2.180074e-01	2.745965e-01	0	0	4.177609e+00	6.363445e+00	RPS2
Reactome_2022	Signaling By EGFR R-HSA-177929	1/49	2.180074e-01	2.745965e-01	0	0	4.177609e+00	6.363445e+00	UBC
Reactome_2022	Signaling By FGFR1 R-HSA-5654736	1/49	2.180074e-01	2.745965e-01	0	0	4.177609e+00	6.363445e+00	UBC
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	1/49	2.180074e-01	2.745965e-01	0	0	4.177609e+00	6.363445e+00	NPM1
Reactome_2022	Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	1/50	2.219269e-01	2.789400e-01	0	0	4.092146e+00	6.160346e+00	PSMA7
Reactome_2022	Apoptosis R-HSA-109581	2/178	2.235668e-01	2.804059e-01	0	0	2.287106e+00	3.426187e+00	UBC;PSMA7
Reactome_2022	Complex I Biogenesis R-HSA-6799198	1/51	2.258270e-01	2.826419e-01	0	0	4.010101e+00	5.966974e+00	NDUFS5
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	1/52	2.297078e-01	2.862884e-01	0	0	3.931274e+00	5.782696e+00	RAB7A
Reactome_2022	Formation Of TC-NER Pre-Incision Complex R-HSA-6781823	1/52	2.297078e-01	2.862884e-01	0	0	3.931274e+00	5.782696e+00	UBC
Reactome_2022	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	1/53	2.335693e-01	2.898805e-01	0	0	3.855478e+00	5.606931e+00	HSP90AB1
Reactome_2022	Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	1/53	2.335693e-01	2.898805e-01	0	0	3.855478e+00	5.606931e+00	NPM1
Reactome_2022	Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	1/54	2.374116e-01	2.934189e-01	0	0	3.782542e+00	5.439144e+00	BSG
Reactome_2022	RHOJ GTPase Cycle R-HSA-9013409	1/54	2.374116e-01	2.934189e-01	0	0	3.782542e+00	5.439144e+00	RAB7A
Reactome_2022	Complement Cascade R-HSA-166658	1/55	2.412349e-01	2.969044e-01	0	0	3.712308e+00	5.278844e+00	PSMA7
Reactome_2022	Golgi Associated Vesicle Biogenesis R-HSA-432722	1/55	2.412349e-01	2.969044e-01	0	0	3.712308e+00	5.278844e+00	FTL
Reactome_2022	Generic Transcription Pathway R-HSA-212436	8/1190	2.442712e-01	3.000177e-01	0	0	1.377032e+00	1.940894e+00	COX8A;NPM1;UBC;YBX1;COX6A1;PSMA7;COX6B1;HSPD1
Reactome_2022	E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654	1/56	2.450391e-01	3.003378e-01	0	0	3.644628e+00	5.125576e+00	UBC
Reactome_2022	Signal Transduction R-HSA-162582	15/2465	2.467872e-01	3.018554e-01	0	0	1.256903e+00	1.758695e+00	ACTR2;DDX5;HSP90AA1;HSP90AB1;PTGES3;RPS6;YBX1;RHOA;PSMA7;TUBA1B;RPS27;UBC;PFN1;EIF4B;RAB7A
Reactome_2022	Signaling By ERBB4 R-HSA-1236394	1/57	2.488245e-01	3.037199e-01	0	0	3.579365e+00	4.978923e+00	UBC
Reactome_2022	Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	1/58	2.525911e-01	3.070513e-01	0	0	3.516392e+00	4.838496e+00	UBC
Reactome_2022	Metabolism Of Polyamines R-HSA-351202	1/58	2.525911e-01	3.070513e-01	0	0	3.516392e+00	4.838496e+00	PSMA7
Reactome_2022	Arachidonic Acid Metabolism R-HSA-2142753	1/59	2.563391e-01	3.103328e-01	0	0	3.455590e+00	4.703937e+00	PTGES3
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	1/59	2.563391e-01	3.103328e-01	0	0	3.455590e+00	4.703937e+00	RAB7A
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	1/60	2.600684e-01	3.134725e-01	0	0	3.396850e+00	4.574914e+00	UBC
Reactome_2022	FCGR3A-mediated Phagocytosis R-HSA-9664422	1/60	2.600684e-01	3.134725e-01	0	0	3.396850e+00	4.574914e+00	ACTR2
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	2/198	2.605211e-01	3.134725e-01	0	0	2.051645e+00	2.759609e+00	UBC;PSMA7
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	1/61	2.637791e-01	3.166449e-01	0	0	3.340067e+00	4.451118e+00	UBC
Reactome_2022	Interferon Signaling R-HSA-913531	2/200	2.642273e-01	3.166449e-01	0	0	2.030715e+00	2.702771e+00	UBC;EIF4G2
Reactome_2022	RAB Geranylgeranylation R-HSA-8873719	1/62	2.674715e-01	3.185978e-01	0	0	3.285147e+00	4.332262e+00	RAB7A
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	1/62	2.674715e-01	3.185978e-01	0	0	3.285147e+00	4.332262e+00	RHOA
Reactome_2022	MAP Kinase Activation R-HSA-450294	1/62	2.674715e-01	3.185978e-01	0	0	3.285147e+00	4.332262e+00	UBC
Reactome_2022	Peroxisomal Protein Import R-HSA-9033241	1/63	2.711455e-01	3.209804e-01	0	0	3.231997e+00	4.218078e+00	UBC
Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	1/63	2.711455e-01	3.209804e-01	0	0	3.231997e+00	4.218078e+00	UBC
Reactome_2022	Signaling By MET R-HSA-6806834	1/63	2.711455e-01	3.209804e-01	0	0	3.231997e+00	4.218078e+00	UBC
Reactome_2022	Transcriptional Regulation By RUNX1 R-HSA-8878171	2/204	2.716405e-01	3.209804e-01	0	0	1.990099e+00	2.593648e+00	UBC;PSMA7
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	1/64	2.748013e-01	3.240685e-01	0	0	3.180536e+00	4.108320e+00	UBC
Reactome_2022	Transport Of Small Molecules R-HSA-382551	5/706	2.783475e-01	3.270553e-01	0	0	1.441475e+00	1.843480e+00	BSG;UBC;SLC25A5;PSMA7;FTL
Reactome_2022	Dual Incision In TC-NER R-HSA-6782135	1/65	2.784389e-01	3.270553e-01	0	0	3.130682e+00	4.002754e+00	UBC
Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	1/66	2.820585e-01	3.306508e-01	0	0	3.082362e+00	3.901163e+00	BSG
Reactome_2022	RNA Polymerase II Transcription Termination R-HSA-73856	1/67	2.856601e-01	3.335518e-01	0	0	3.035507e+00	3.803346e+00	SNRPB
Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	2.856601e-01	3.335518e-01	0	0	3.035507e+00	3.803346e+00	UBC
Reactome_2022	Circadian Clock R-HSA-400253	1/69	2.928097e-01	3.405567e-01	0	0	2.945930e+00	3.618287e+00	UBC
Reactome_2022	Interleukin-17 Signaling R-HSA-448424	1/69	2.928097e-01	3.405567e-01	0	0	2.945930e+00	3.618287e+00	UBC
Reactome_2022	Biological Oxidations R-HSA-211859	2/218	2.975572e-01	3.453997e-01	0	0	1.859788e+00	2.254341e+00	HSP90AB1;PTGES3
Reactome_2022	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	1/71	2.998884e-01	3.467460e-01	0	0	2.861472e+00	3.446199e+00	UBC
Reactome_2022	trans-Golgi Network Vesicle Budding R-HSA-199992	1/71	2.998884e-01	3.467460e-01	0	0	2.861472e+00	3.446199e+00	FTL
Reactome_2022	Signaling By FGFR2 R-HSA-5654738	1/72	3.034015e-01	3.501241e-01	0	0	2.821027e+00	3.364635e+00	UBC
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	1/73	3.068970e-01	3.527826e-01	0	0	2.781706e+00	3.285871e+00	RHOA
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	1/73	3.068970e-01	3.527826e-01	0	0	2.781706e+00	3.285871e+00	HSP90AA1
Reactome_2022	RHOG GTPase Cycle R-HSA-9013408	1/74	3.103752e-01	3.547146e-01	0	0	2.743462e+00	3.209777e+00	RAB7A
Reactome_2022	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	1/74	3.103752e-01	3.547146e-01	0	0	2.743462e+00	3.209777e+00	UBC
Reactome_2022	Signaling By NOTCH1 R-HSA-1980143	1/74	3.103752e-01	3.547146e-01	0	0	2.743462e+00	3.209777e+00	UBC
Reactome_2022	Protein Ubiquitination R-HSA-8852135	1/76	3.172799e-01	3.619069e-01	0	0	2.670034e+00	3.065121e+00	UBC
Reactome_2022	Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	1/77	3.207065e-01	3.651120e-01	0	0	2.634769e+00	2.996335e+00	UBC
Reactome_2022	G Alpha (12/13) Signaling Events R-HSA-416482	1/78	3.241161e-01	3.682855e-01	0	0	2.600420e+00	2.929772e+00	RHOA
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	1/79	3.275087e-01	3.714275e-01	0	0	2.566952e+00	2.865335e+00	UBC
Reactome_2022	Processing Of DNA Double-Strand Break Ends R-HSA-5693607	1/80	3.308845e-01	3.745385e-01	0	0	2.534331e+00	2.802934e+00	UBC
Reactome_2022	Neddylation R-HSA-8951664	2/237	3.324987e-01	3.756474e-01	0	0	1.707772e+00	1.880461e+00	UBC;PSMA7
Reactome_2022	Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	1/81	3.342435e-01	3.762758e-01	0	0	2.502525e+00	2.742481e+00	UBC
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	2/238	3.343262e-01	3.762758e-01	0	0	1.700450e+00	1.863078e+00	MORF4L2;RPS2
Reactome_2022	Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1/82	3.375858e-01	3.792236e-01	0	0	2.471505e+00	2.683895e+00	UBC
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	2/247	3.507072e-01	3.910877e-01	0	0	1.637234e+00	1.715500e+00	BSG;SLC25A5
Reactome_2022	Leishmania Infection R-HSA-9658195	2/247	3.507072e-01	3.910877e-01	0	0	1.637234e+00	1.715500e+00	ACTR2;HSP90AB1
Reactome_2022	Signaling By FGFR R-HSA-190236	1/86	3.507898e-01	3.910877e-01	0	0	2.354724e+00	2.466734e+00	UBC
Reactome_2022	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	1/86	3.507898e-01	3.910877e-01	0	0	2.354724e+00	2.466734e+00	BSG
Reactome_2022	Membrane Trafficking R-HSA-199991	4/599	3.515920e-01	3.912453e-01	0	0	1.351891e+00	1.413109e+00	ACTR2;UBC;FTL;RAB7A
Reactome_2022	RAC2 GTPase Cycle R-HSA-9013404	1/87	3.540499e-01	3.932411e-01	0	0	2.327226e+00	2.416399e+00	RAB7A
Reactome_2022	RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	1/89	3.605214e-01	3.989321e-01	0	0	2.274105e+00	2.320050e+00	RAB7A
Reactome_2022	Mitochondrial Biogenesis R-HSA-1592230	1/89	3.605214e-01	3.989321e-01	0	0	2.274105e+00	2.320050e+00	HSPA9
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	1/90	3.637331e-01	4.017351e-01	0	0	2.248439e+00	2.273925e+00	UBC
Reactome_2022	HCMV Late Events R-HSA-9610379	1/91	3.669288e-01	4.045100e-01	0	0	2.223345e+00	2.229097e+00	HNRNPK
Reactome_2022	Oxidative Stress Induced Senescence R-HSA-2559580	1/93	3.732726e-01	4.092174e-01	0	0	2.174791e+00	2.143140e+00	UBC
Reactome_2022	Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	1/93	3.732726e-01	4.092174e-01	0	0	2.174791e+00	2.143140e+00	RPS27
Reactome_2022	RAC3 GTPase Cycle R-HSA-9013423	1/93	3.732726e-01	4.092174e-01	0	0	2.174791e+00	2.143140e+00	RAB7A
Reactome_2022	Drug ADME R-HSA-9748784	1/95	3.795535e-01	4.153340e-01	0	0	2.128304e+00	2.061815e+00	BSG
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	1/96	3.826706e-01	4.179723e-01	0	0	2.105795e+00	2.022786e+00	UBC
Reactome_2022	EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025	1/97	3.857721e-01	4.205839e-01	0	0	2.083754e+00	1.984794e+00	RPS27
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	2/268	3.883725e-01	4.226407e-01	0	0	1.506368e+00	1.424708e+00	UBC;PSMA7
Reactome_2022	SLC Transporter Disorders R-HSA-5619102	1/99	3.919289e-01	4.257283e-01	0	0	2.041022e+00	1.911774e+00	BSG
Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001	2/271	3.936793e-01	4.268465e-01	0	0	1.489341e+00	1.388391e+00	UBC;PSMA7
Reactome_2022	Stimuli-sensing Channels R-HSA-2672351	1/100	3.949844e-01	4.274786e-01	0	0	2.020304e+00	1.876679e+00	UBC
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	1/101	3.980247e-01	4.299829e-01	0	0	2.000000e+00	1.842482e+00	UBC
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	1/102	4.010498e-01	4.324618e-01	0	0	1.980098e+00	1.809155e+00	UBC
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	1/103	4.040599e-01	4.335233e-01	0	0	1.960586e+00	1.776668e+00	UBC
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	1/103	4.040599e-01	4.335233e-01	0	0	1.960586e+00	1.776668e+00	UBC
